MTU, Time, Power, Cost, Voltage
MTU1,05/11/2015 21:26:56,1.943,0.30,123.0
MTU1,05/11/2015 21:26:55,1.943,0.30,123.0
MTU1,05/11/2015 21:26:54,1.946,0.30,123.1
MTU1,05/11/2015 21:27:04,1.946,0.30,123.1
MTU1,05/11/2015 21:26:54,1.944,0.30,123.1
MTU1,05/11/2015 21:26:53,1.940,0.30,123.0
MTU1,05/11/2015 21:26:52,1.939,0.30,123.0
MTU1,05/11/2015 21:26:51,1.941,0.30,123.0
MTU1,05/11/2015 21:26:50,1.945,0.30,123.1
MTU1,05/11/2015 21:26:49,1.945,0.30,123.1
MTU1,05/11/2015 21:26:48,1.942,0.30,123.0
MTU1,05/11/2015 21:26:47,1.939,0.30,122.9
MTU1,05/11/2015 21:26:46,1.941,0.30,123.0
MTU1,05/11/2015 21:26:45,1.941,0.30,123.0
MTU1,05/11/2015 21:26:47,1.941,0.30,123.0
MTU1,05/11/2015 21:26:45,1.945,0.30,123.1
MTU1,05/11/2015 21:26:44,1.946,0.30,123.1
MTU1,05/11/2015 21:26:43,1.941,0.30,123.0
MTU1,05/11/2015 21:26:42,1.943,0.30,123.0
MTU1,05/11/2015 21:26:41,1.943,0.30,123.0
MTU1,05/11/2015 21:26:40,1.945,0.30,123.1
MTU1,05/11/2015 21:26:39,1.947,0.30,123.2
MTU1,05/11/2015 21:26:38,1.943,0.30,123.0
MTU1,05/11/2015 21:26:37,1.941,0.30,123.0
MTU1,05/11/2015 21:26:36,1.943,0.30,123.0
MTU1,05/11/2015 21:26:35,1.948,0.30,123.2
MTU1,05/11/2015 21:26:34,1.950,0.30,123.2
MTU1,05/11/2015 21:26:33,1.945,0.30,123.2
MTU1,05/11/2015 21:26:32,1.943,0.30,123.1
MTU1,05/11/2015 21:26:41,1.943,0.30,123.1
MTU1,05/11/2015 21:26:32,1.943,0.30,123.1
MTU1,05/11/2015 21:26:31,1.945,0.30,123.1
MTU1,05/11/2015 21:26:30,1.948,0.30,123.2
MTU1,05/11/2015 21:26:29,1.950,0.30,123.3
MTU1,05/11/2015 21:26:28,1.946,0.30,123.1
MTU1,05/11/2015 21:26:27,1.943,0.30,123.0
MTU1,05/11/2015 21:26:26,1.944,0.30,123.1
MTU1,05/11/2015 21:26:25,1.948,0.30,123.2
MTU1,05/11/2015 21:26:24,1.949,0.30,123.2
MTU1,05/11/2015 21:26:23,1.945,0.30,123.1
MTU1,05/11/2015 21:26:22,1.942,0.30,123.0
MTU1,05/11/2015 21:26:21,1.943,0.30,123.0
MTU1,05/11/2015 21:26:20,1.947,0.30,123.1
MTU1,05/11/2015 21:26:19,1.950,0.30,123.2
MTU1,05/11/2015 21:26:18,1.944,0.30,123.0
MTU1,05/11/2015 21:26:17,1.942,0.30,123.0
MTU1,05/11/2015 21:26:16,1.944,0.30,123.0
MTU1,05/11/2015 21:26:15,1.948,0.30,123.1
MTU1,05/11/2015 21:26:14,1.951,0.30,123.2
MTU1,05/11/2015 21:26:13,1.946,0.30,123.1
MTU1,05/11/2015 21:26:12,1.944,0.30,123.0
MTU1,05/11/2015 21:26:11,1.946,0.30,123.0
MTU1,05/11/2015 21:26:10,1.950,0.30,123.2
MTU1,05/11/2015 21:26:09,1.951,0.30,123.2
MTU1,05/11/2015 21:26:08,1.948,0.30,123.1
MTU1,05/11/2015 21:26:07,1.945,0.30,123.0
MTU1,05/11/2015 21:26:06,1.947,0.30,123.0
MTU1,05/11/2015 21:26:05,1.950,0.30,123.1
MTU1,05/11/2015 21:26:04,1.949,0.30,123.1
MTU1,05/11/2015 21:26:03,1.945,0.30,123.0
MTU1,05/11/2015 21:26:02,1.945,0.30,123.0
MTU1,05/11/2015 21:26:01,1.948,0.30,123.1
MTU1,05/11/2015 21:26:00,1.952,0.30,123.2
MTU1,05/11/2015 21:25:59,1.952,0.30,123.2
MTU1,05/11/2015 21:26:03,1.952,0.30,123.2
MTU1,05/11/2015 21:25:59,1.947,0.30,123.1
MTU1,05/11/2015 21:25:58,1.945,0.30,123.0
MTU1,05/11/2015 21:25:57,1.953,0.30,123.3
MTU1,05/11/2015 21:25:56,1.953,0.30,123.3
MTU1,05/11/2015 21:25:55,1.953,0.30,123.3
MTU1,05/11/2015 21:25:54,1.953,0.30,123.3
MTU1,05/11/2015 21:25:56,1.953,0.30,123.3
MTU1,05/11/2015 21:25:54,1.947,0.30,123.1
MTU1,05/11/2015 21:25:56,1.947,0.30,123.1
MTU1,05/11/2015 21:25:54,1.947,0.30,123.1
MTU1,05/11/2015 21:25:56,1.947,0.30,123.1
MTU1,05/11/2015 21:25:54,1.947,0.30,123.1
MTU1,05/11/2015 21:25:53,1.948,0.30,123.1
MTU1,05/11/2015 21:25:52,1.953,0.30,123.3
MTU1,05/11/2015 21:25:51,1.955,0.30,123.3
MTU1,05/11/2015 21:25:50,1.950,0.30,123.2
MTU1,05/11/2015 21:25:49,1.948,0.30,123.1
MTU1,05/11/2015 21:25:48,1.952,0.30,123.2
MTU1,05/11/2015 21:25:47,1.956,0.30,123.3
MTU1,05/11/2015 21:25:46,1.956,0.30,123.3
MTU1,05/11/2015 21:25:47,1.956,0.30,123.3
MTU1,05/11/2015 21:25:46,1.952,0.30,123.2
MTU1,05/11/2015 21:25:45,1.950,0.30,123.1
MTU1,05/11/2015 21:25:44,1.952,0.30,123.1
MTU1,05/11/2015 21:25:43,1.957,0.30,123.3
MTU1,05/11/2015 21:25:42,1.955,0.30,123.1
MTU1,05/11/2015 21:25:41,1.955,0.30,123.1
MTU1,05/11/2015 21:25:40,1.955,0.30,123.1
MTU1,05/11/2015 21:25:39,1.960,0.30,123.2
MTU1,05/11/2015 21:25:38,1.968,0.30,123.3
MTU1,05/11/2015 21:25:37,1.968,0.30,123.2
MTU1,05/11/2015 21:25:36,1.970,0.30,123.0
MTU1,05/11/2015 21:25:35,1.981,0.30,123.1
MTU1,05/11/2015 21:25:34,1.370,0.21,123.1
MTU1,05/11/2015 21:25:33,1.127,0.17,123.1
MTU1,05/11/2015 21:25:32,1.123,0.17,122.9
MTU1,05/11/2015 21:25:31,1.122,0.17,122.9
MTU1,05/11/2015 21:25:30,0.877,0.14,123.0
MTU1,05/11/2015 21:25:29,0.879,0.14,123.1
MTU1,05/11/2015 21:25:28,0.878,0.14,123.0
MTU1,05/11/2015 21:25:27,0.882,0.14,122.8
MTU1,05/11/2015 21:25:26,0.882,0.14,122.9
MTU1,05/11/2015 21:25:25,0.885,0.14,123.0
MTU1,05/11/2015 21:25:24,0.886,0.14,123.1
MTU1,05/11/2015 21:25:23,0.883,0.14,122.9
MTU1,05/11/2015 21:25:22,0.882,0.14,122.9
MTU1,05/11/2015 21:25:21,0.884,0.14,122.9
MTU1,05/11/2015 21:25:31,0.884,0.14,122.9
MTU1,05/11/2015 21:25:21,0.884,0.14,122.9
MTU1,05/11/2015 21:25:20,0.886,0.14,123.1
MTU1,05/11/2015 21:25:19,0.884,0.14,123.0
MTU1,05/11/2015 21:25:18,0.882,0.14,122.9
MTU1,05/11/2015 21:25:17,0.882,0.14,122.8
MTU1,05/11/2015 21:25:16,0.884,0.14,122.9
MTU1,05/11/2015 21:25:15,0.887,0.14,123.1
MTU1,05/11/2015 21:25:14,0.883,0.14,123.0
MTU1,05/11/2015 21:25:13,0.882,0.14,122.9
MTU1,05/11/2015 21:25:12,0.882,0.14,122.9
MTU1,05/11/2015 21:25:11,0.884,0.14,123.0
MTU1,05/11/2015 21:25:10,0.882,0.14,122.9
MTU1,05/11/2015 21:25:09,0.882,0.14,122.9
MTU1,05/11/2015 21:25:13,0.882,0.14,122.9
MTU1,05/11/2015 21:25:09,0.882,0.14,122.9
MTU1,05/11/2015 21:25:08,0.881,0.14,122.8
MTU1,05/11/2015 21:25:07,0.882,0.14,122.9
MTU1,05/11/2015 21:25:06,0.884,0.14,123.0
MTU1,05/11/2015 21:25:07,0.884,0.14,123.0
MTU1,05/11/2015 21:25:06,0.884,0.14,123.0
MTU1,05/11/2015 21:25:05,0.885,0.14,123.0
MTU1,05/11/2015 21:25:04,0.884,0.14,122.9
MTU1,05/11/2015 21:25:03,0.881,0.14,122.8
MTU1,05/11/2015 21:25:02,0.883,0.14,122.8
MTU1,05/11/2015 21:25:01,0.883,0.14,122.9
MTU1,05/11/2015 21:25:00,0.884,0.14,123.0
MTU1,05/11/2015 21:24:59,0.884,0.14,123.0
MTU1,05/11/2015 21:25:03,0.884,0.14,123.0
MTU1,05/11/2015 21:24:59,0.882,0.14,122.9
MTU1,05/11/2015 21:24:58,0.882,0.14,122.8
MTU1,05/11/2015 21:24:57,0.880,0.14,122.8
MTU1,05/11/2015 21:24:56,0.880,0.14,122.8
MTU1,05/11/2015 21:24:55,0.880,0.14,122.8
MTU1,05/11/2015 21:24:57,0.880,0.14,122.8
MTU1,05/11/2015 21:24:55,0.881,0.14,122.9
MTU1,05/11/2015 21:24:54,0.882,0.14,122.9
MTU1,05/11/2015 21:24:53,0.880,0.14,122.8
MTU1,05/11/2015 21:24:52,0.878,0.14,122.7
MTU1,05/11/2015 21:24:51,0.878,0.14,122.7
MTU1,05/11/2015 21:24:50,0.878,0.14,122.8
MTU1,05/11/2015 21:24:58,0.878,0.14,122.8
MTU1,05/11/2015 21:24:50,0.880,0.14,122.9
MTU1,05/11/2015 21:24:49,0.881,0.14,122.9
MTU1,05/11/2015 21:24:48,0.879,0.14,122.8
MTU1,05/11/2015 21:24:47,0.877,0.14,122.8
MTU1,05/11/2015 21:24:46,0.876,0.14,122.7
MTU1,05/11/2015 21:24:45,0.878,0.14,122.8
MTU1,05/11/2015 21:24:44,0.879,0.14,122.9
MTU1,05/11/2015 21:24:43,0.877,0.14,122.9
MTU1,05/11/2015 21:24:42,0.877,0.14,122.9
MTU1,05/11/2015 21:24:43,0.877,0.14,122.9
MTU1,05/11/2015 21:24:42,0.874,0.14,122.7
MTU1,05/11/2015 21:24:41,0.874,0.14,122.7
MTU1,05/11/2015 21:24:40,0.875,0.14,122.8
MTU1,05/11/2015 21:24:39,0.876,0.14,122.9
MTU1,05/11/2015 21:24:38,0.876,0.14,122.9
MTU1,05/11/2015 21:24:37,0.872,0.14,122.7
MTU1,05/11/2015 21:24:36,0.872,0.14,122.7
MTU1,05/11/2015 21:24:35,0.872,0.14,122.7
MTU1,05/11/2015 21:24:37,0.872,0.14,122.7
MTU1,05/11/2015 21:24:35,0.873,0.14,122.8
MTU1,05/11/2015 21:24:34,0.875,0.14,122.9
MTU1,05/11/2015 21:24:33,0.879,0.14,122.9
MTU1,05/11/2015 21:24:32,0.876,0.14,122.8
MTU1,05/11/2015 21:24:31,0.875,0.14,122.7
MTU1,05/11/2015 21:24:30,0.875,0.14,122.7
MTU1,05/11/2015 21:24:29,0.877,0.14,122.9
MTU1,05/11/2015 21:24:28,0.876,0.14,122.9
MTU1,05/11/2015 21:24:27,0.870,0.14,122.8
MTU1,05/11/2015 21:24:26,0.875,0.14,122.8
MTU1,05/11/2015 21:24:27,0.875,0.14,122.8
MTU1,05/11/2015 21:24:26,0.875,0.14,122.8
MTU1,05/11/2015 21:24:25,0.894,0.14,122.8
MTU1,05/11/2015 21:24:24,0.894,0.14,122.9
MTU1,05/11/2015 21:24:23,0.870,0.14,122.8
MTU1,05/11/2015 21:24:22,0.848,0.13,122.7
MTU1,05/11/2015 21:24:21,0.665,0.10,122.8
MTU1,05/11/2015 21:24:20,0.665,0.10,122.9
MTU1,05/11/2015 21:24:19,0.664,0.10,122.9
MTU1,05/11/2015 21:24:18,0.690,0.11,122.8
MTU1,05/11/2015 21:24:17,0.649,0.10,122.7
MTU1,05/11/2015 21:24:16,0.647,0.10,122.8
MTU1,05/11/2015 21:24:15,0.648,0.10,122.9
MTU1,05/11/2015 21:24:14,0.646,0.10,122.8
MTU1,05/11/2015 21:24:13,0.645,0.10,122.7
MTU1,05/11/2015 21:24:12,0.646,0.10,122.8
MTU1,05/11/2015 21:24:11,0.647,0.10,122.9
MTU1,05/11/2015 21:24:10,0.647,0.10,122.8
MTU1,05/11/2015 21:24:09,0.644,0.10,122.7
MTU1,05/11/2015 21:24:08,0.644,0.10,122.7
MTU1,05/11/2015 21:24:12,0.644,0.10,122.7
MTU1,05/11/2015 21:24:08,0.645,0.10,122.7
MTU1,05/11/2015 21:24:07,0.645,0.10,122.7
MTU1,05/11/2015 21:24:06,0.645,0.10,122.8
MTU1,05/11/2015 21:24:07,0.645,0.10,122.8
MTU1,05/11/2015 21:24:06,0.648,0.10,122.9
MTU1,05/11/2015 21:24:05,0.645,0.10,122.9
MTU1,05/11/2015 21:24:04,0.646,0.10,122.7
MTU1,05/11/2015 21:24:03,0.645,0.10,122.7
MTU1,05/11/2015 21:24:02,0.647,0.10,122.9
MTU1,05/11/2015 21:24:01,0.647,0.10,122.9
MTU1,05/11/2015 21:24:00,0.645,0.10,122.8
MTU1,05/11/2015 21:23:59,0.644,0.10,122.7
MTU1,05/11/2015 21:23:58,0.644,0.10,122.7
MTU1,05/11/2015 21:24:02,0.644,0.10,122.7
MTU1,05/11/2015 21:23:58,0.645,0.10,122.7
MTU1,05/11/2015 21:23:57,0.646,0.10,122.9
MTU1,05/11/2015 21:23:56,0.646,0.10,122.9
MTU1,05/11/2015 21:23:55,0.645,0.10,122.7
MTU1,05/11/2015 21:23:54,0.644,0.10,122.7
MTU1,05/11/2015 21:23:53,0.645,0.10,122.7
MTU1,05/11/2015 21:23:52,0.647,0.10,122.8
MTU1,05/11/2015 21:23:51,0.645,0.10,122.8
MTU1,05/11/2015 21:23:50,0.644,0.10,122.6
MTU1,05/11/2015 21:23:49,0.644,0.10,122.6
MTU1,05/11/2015 21:23:48,0.646,0.10,122.8
MTU1,05/11/2015 21:23:47,0.646,0.10,122.8
MTU1,05/11/2015 21:23:46,0.644,0.10,122.7
MTU1,05/11/2015 21:23:45,0.644,0.10,122.7
MTU1,05/11/2015 21:23:44,0.644,0.10,122.6
MTU1,05/11/2015 21:23:46,0.644,0.10,122.6
MTU1,05/11/2015 21:23:44,0.645,0.10,122.7
MTU1,05/11/2015 21:23:43,0.666,0.10,122.8
MTU1,05/11/2015 21:23:42,0.663,0.10,122.6
MTU1,05/11/2015 21:23:41,0.663,0.10,122.6
MTU1,05/11/2015 21:23:40,0.663,0.10,122.6
MTU1,05/11/2015 21:23:39,0.665,0.10,122.8
MTU1,05/11/2015 21:23:38,0.666,0.10,122.8
MTU1,05/11/2015 21:23:37,0.662,0.10,122.7
MTU1,05/11/2015 21:23:36,0.662,0.10,122.6
MTU1,05/11/2015 21:23:35,0.664,0.10,122.7
MTU1,05/11/2015 21:23:34,0.666,0.10,122.8
MTU1,05/11/2015 21:23:33,0.664,0.10,122.8
MTU1,05/11/2015 21:23:32,0.663,0.10,122.6
MTU1,05/11/2015 21:23:31,0.663,0.10,122.7
MTU1,05/11/2015 21:23:30,0.663,0.10,122.7
MTU1,05/11/2015 21:23:38,0.663,0.10,122.7
MTU1,05/11/2015 21:23:30,0.664,0.10,122.8
MTU1,05/11/2015 21:23:29,0.665,0.10,122.8
MTU1,05/11/2015 21:23:28,0.663,0.10,122.7
MTU1,05/11/2015 21:23:27,0.662,0.10,122.6
MTU1,05/11/2015 21:23:26,0.663,0.10,122.7
MTU1,05/11/2015 21:23:25,0.665,0.10,122.8
MTU1,05/11/2015 21:23:24,0.665,0.10,122.7
MTU1,05/11/2015 21:23:23,0.662,0.10,122.6
MTU1,05/11/2015 21:23:22,0.663,0.10,122.6
MTU1,05/11/2015 21:23:21,0.663,0.10,122.6
MTU1,05/11/2015 21:23:20,0.665,0.10,122.7
MTU1,05/11/2015 21:23:30,0.665,0.10,122.7
MTU1,05/11/2015 21:23:20,0.665,0.10,122.7
MTU1,05/11/2015 21:23:19,0.663,0.10,122.7
MTU1,05/11/2015 21:23:18,0.661,0.10,122.6
MTU1,05/11/2015 21:23:17,0.662,0.10,122.6
MTU1,05/11/2015 21:23:16,0.662,0.10,122.7
MTU1,05/11/2015 21:23:15,0.665,0.10,122.8
MTU1,05/11/2015 21:23:14,0.663,0.10,122.7
MTU1,05/11/2015 21:23:13,0.662,0.10,122.6
MTU1,05/11/2015 21:23:12,0.662,0.10,122.6
MTU1,05/11/2015 21:23:11,0.663,0.10,122.7
MTU1,05/11/2015 21:23:10,0.664,0.10,122.8
MTU1,05/11/2015 21:23:09,0.663,0.10,122.7
MTU1,05/11/2015 21:23:08,0.662,0.10,122.6
MTU1,05/11/2015 21:23:07,0.662,0.10,122.6
MTU1,05/11/2015 21:23:06,0.663,0.10,122.7
MTU1,05/11/2015 21:23:05,0.665,0.10,122.8
MTU1,05/11/2015 21:23:04,0.663,0.10,122.7
MTU1,05/11/2015 21:23:03,0.661,0.10,122.6
MTU1,05/11/2015 21:23:02,0.662,0.10,122.6
MTU1,05/11/2015 21:23:01,0.663,0.10,122.7
MTU1,05/11/2015 21:23:00,0.662,0.10,122.7
MTU1,05/11/2015 21:22:59,0.662,0.10,122.7
MTU1,05/11/2015 21:23:23,0.662,0.10,122.7
MTU1,05/11/2015 21:22:59,0.662,0.10,122.7
MTU1,05/11/2015 21:22:58,0.662,0.10,122.7
MTU1,05/11/2015 21:23:02,0.662,0.10,122.7
MTU1,05/11/2015 21:22:58,0.661,0.10,122.6
MTU1,05/11/2015 21:22:57,0.662,0.10,122.7
MTU1,05/11/2015 21:22:56,0.662,0.10,122.7
MTU1,05/11/2015 21:22:55,0.664,0.10,122.8
MTU1,05/11/2015 21:22:54,0.664,0.10,122.8
MTU1,05/11/2015 21:22:53,0.663,0.10,122.8
MTU1,05/11/2015 21:23:01,0.663,0.10,122.8
MTU1,05/11/2015 21:22:53,0.661,0.10,122.7
MTU1,05/11/2015 21:22:52,0.807,0.13,122.6
MTU1,05/11/2015 21:22:51,0.808,0.13,122.7
MTU1,05/11/2015 21:22:50,0.810,0.13,122.8
MTU1,05/11/2015 21:22:49,0.807,0.13,122.7
MTU1,05/11/2015 21:22:48,0.661,0.10,122.6
MTU1,05/11/2015 21:22:47,0.661,0.10,122.7
MTU1,05/11/2015 21:22:46,0.663,0.10,122.8
MTU1,05/11/2015 21:22:45,0.664,0.10,122.8
MTU1,05/11/2015 21:22:44,0.662,0.10,122.7
MTU1,05/11/2015 21:22:43,0.662,0.10,122.6
MTU1,05/11/2015 21:22:42,0.666,0.10,122.8
MTU1,05/11/2015 21:22:41,0.666,0.10,122.8
MTU1,05/11/2015 21:22:40,0.666,0.10,122.8
MTU1,05/11/2015 21:22:39,0.663,0.10,122.6
MTU1,05/11/2015 21:22:38,0.662,0.10,122.6
MTU1,05/11/2015 21:22:37,0.662,0.10,122.6
MTU1,05/11/2015 21:22:36,0.662,0.10,122.6
MTU1,05/11/2015 21:22:45,0.662,0.10,122.6
MTU1,05/11/2015 21:22:36,0.663,0.10,122.7
MTU1,05/11/2015 21:22:37,0.663,0.10,122.7
MTU1,05/11/2015 21:22:36,0.665,0.10,122.8
MTU1,05/11/2015 21:22:35,0.665,0.10,122.8
MTU1,05/11/2015 21:22:37,0.665,0.10,122.8
MTU1,05/11/2015 21:22:35,0.664,0.10,122.8
MTU1,05/11/2015 21:22:34,0.665,0.10,122.6
MTU1,05/11/2015 21:22:33,0.666,0.10,122.6
MTU1,05/11/2015 21:22:32,0.667,0.11,122.8
MTU1,05/11/2015 21:22:31,0.668,0.11,122.8
MTU1,05/11/2015 21:22:30,0.664,0.10,122.6
MTU1,05/11/2015 21:22:29,0.664,0.10,122.6
MTU1,05/11/2015 21:22:28,0.664,0.10,122.6
MTU1,05/11/2015 21:22:42,0.664,0.10,122.6
MTU1,05/11/2015 21:22:28,0.666,0.10,122.8
MTU1,05/11/2015 21:22:27,0.666,0.10,122.8
MTU1,05/11/2015 21:22:37,0.666,0.10,122.8
MTU1,05/11/2015 21:22:27,0.666,0.10,122.8
MTU1,05/11/2015 21:22:26,0.670,0.11,122.8
MTU1,05/11/2015 21:22:25,0.670,0.11,122.7
MTU1,05/11/2015 21:22:24,0.670,0.11,122.7
MTU1,05/11/2015 21:22:23,0.671,0.11,122.8
MTU1,05/11/2015 21:22:22,0.672,0.11,122.8
MTU1,05/11/2015 21:22:21,0.670,0.11,122.7
MTU1,05/11/2015 21:22:20,0.669,0.11,122.6
MTU1,05/11/2015 21:22:23,0.669,0.11,122.6
MTU1,05/11/2015 21:22:19,0.671,0.11,122.7
MTU1,05/11/2015 21:22:18,0.672,0.11,122.8
MTU1,05/11/2015 21:22:17,0.670,0.11,122.7
MTU1,05/11/2015 21:22:16,0.669,0.11,122.6
MTU1,05/11/2015 21:22:15,0.671,0.11,122.7
MTU1,05/11/2015 21:22:14,0.672,0.11,122.8
MTU1,05/11/2015 21:22:13,0.672,0.11,122.8
MTU1,05/11/2015 21:22:12,0.672,0.11,122.8
MTU1,05/11/2015 21:22:13,0.672,0.11,122.8
MTU1,05/11/2015 21:22:12,0.669,0.11,122.7
MTU1,05/11/2015 21:22:11,0.669,0.11,122.6
MTU1,05/11/2015 21:22:10,0.671,0.11,122.7
MTU1,05/11/2015 21:22:09,0.672,0.11,122.8
MTU1,05/11/2015 21:22:08,0.670,0.11,122.7
MTU1,05/11/2015 21:22:07,0.669,0.11,122.6
MTU1,05/11/2015 21:22:06,0.669,0.11,122.6
MTU1,05/11/2015 21:22:05,0.671,0.11,122.8
MTU1,05/11/2015 21:22:04,0.672,0.11,122.8
MTU1,05/11/2015 21:22:03,0.669,0.11,122.7
MTU1,05/11/2015 21:22:02,0.669,0.11,122.5
MTU1,05/11/2015 21:22:01,0.670,0.11,122.6
MTU1,05/11/2015 21:22:00,0.671,0.11,122.7
MTU1,05/11/2015 21:21:59,0.672,0.11,122.7
MTU1,05/11/2015 21:21:58,0.671,0.11,122.6
MTU1,05/11/2015 21:21:57,0.672,0.11,122.7
MTU1,05/11/2015 21:22:05,0.672,0.11,122.7
MTU1,05/11/2015 21:21:57,0.672,0.11,122.7
MTU1,05/11/2015 21:21:56,0.672,0.11,122.7
MTU1,05/11/2015 21:21:55,0.672,0.11,122.6
MTU1,05/11/2015 21:21:57,0.672,0.11,122.6
MTU1,05/11/2015 21:21:55,0.672,0.11,122.6
MTU1,05/11/2015 21:21:54,0.674,0.11,122.9
MTU1,05/11/2015 21:21:53,0.917,0.14,122.8
MTU1,05/11/2015 21:21:52,0.917,0.14,122.8
MTU1,05/11/2015 21:21:51,0.917,0.14,122.8
MTU1,05/11/2015 21:21:50,0.919,0.14,122.9
MTU1,05/11/2015 21:21:58,0.919,0.14,122.9
MTU1,05/11/2015 21:21:50,0.920,0.14,123.0
MTU1,05/11/2015 21:21:49,0.917,0.14,122.9
MTU1,05/11/2015 21:21:48,0.916,0.14,122.8
MTU1,05/11/2015 21:21:47,0.916,0.14,122.8
MTU1,05/11/2015 21:21:46,0.918,0.14,122.9
MTU1,05/11/2015 21:21:47,0.918,0.14,122.9
MTU1,05/11/2015 21:21:46,0.920,0.14,123.0
MTU1,05/11/2015 21:21:45,0.917,0.14,122.9
MTU1,05/11/2015 21:21:44,0.919,0.14,122.8
MTU1,05/11/2015 21:21:43,1.709,0.26,123.0
MTU1,05/11/2015 21:21:42,1.711,0.26,123.1
MTU1,05/11/2015 21:21:41,1.711,0.26,123.1
MTU1,05/11/2015 21:21:40,1.707,0.26,122.9
MTU1,05/11/2015 21:21:39,1.707,0.26,122.9
MTU1,05/11/2015 21:21:38,1.710,0.26,123.0
MTU1,05/11/2015 21:21:37,1.714,0.26,123.1
MTU1,05/11/2015 21:21:36,1.710,0.26,123.0
MTU1,05/11/2015 21:21:35,1.707,0.26,122.9
MTU1,05/11/2015 21:21:34,1.708,0.26,122.9
MTU1,05/11/2015 21:21:33,1.713,0.26,123.1
MTU1,05/11/2015 21:21:32,1.713,0.26,123.1
MTU1,05/11/2015 21:21:31,1.709,0.26,123.0
MTU1,05/11/2015 21:21:30,1.707,0.26,122.9
MTU1,05/11/2015 21:21:29,1.711,0.26,123.0
MTU1,05/11/2015 21:21:28,1.715,0.26,123.1
MTU1,05/11/2015 21:21:27,1.712,0.26,123.1
MTU1,05/11/2015 21:21:26,1.732,0.26,122.9
MTU1,05/11/2015 21:21:25,1.748,0.27,122.9
MTU1,05/11/2015 21:21:24,1.753,0.27,123.1
MTU1,05/11/2015 21:21:23,4.724,0.71,122.7
MTU1,05/11/2015 21:21:22,4.720,0.71,122.7
MTU1,05/11/2015 21:21:21,4.712,0.71,122.5
MTU1,05/11/2015 21:21:20,4.724,0.71,122.6
MTU1,05/11/2015 21:21:19,3.128,0.47,122.9
MTU1,05/11/2015 21:21:18,3.128,0.47,122.9
MTU1,05/11/2015 21:21:22,3.128,0.47,122.9
MTU1,05/11/2015 21:21:18,4.419,0.67,122.7
MTU1,05/11/2015 21:21:17,4.412,0.67,122.6
MTU1,05/11/2015 21:21:16,4.410,0.67,122.6
MTU1,05/11/2015 21:21:15,4.423,0.67,122.7
MTU1,05/11/2015 21:21:14,4.430,0.67,122.8
MTU1,05/11/2015 21:21:13,4.429,0.67,122.7
MTU1,05/11/2015 21:21:12,1.750,0.27,122.9
MTU1,05/11/2015 21:21:11,1.753,0.27,123.0
MTU1,05/11/2015 21:21:10,1.756,0.27,123.1
MTU1,05/11/2015 21:21:09,1.756,0.27,123.1
MTU1,05/11/2015 21:21:08,1.751,0.27,123.0
MTU1,05/11/2015 21:21:07,1.750,0.27,123.0
MTU1,05/11/2015 21:21:06,1.753,0.27,123.1
MTU1,05/11/2015 21:21:05,1.717,0.26,123.2
MTU1,05/11/2015 21:21:04,1.712,0.26,123.0
MTU1,05/11/2015 21:21:03,1.708,0.26,122.9
MTU1,05/11/2015 21:21:02,1.708,0.26,123.0
MTU1,05/11/2015 21:21:01,1.713,0.26,123.2
MTU1,05/11/2015 21:21:00,1.711,0.26,123.2
MTU1,05/11/2015 21:20:59,1.705,0.26,123.1
MTU1,05/11/2015 21:20:58,1.707,0.26,123.1
MTU1,05/11/2015 21:20:57,1.713,0.26,123.3
MTU1,05/11/2015 21:20:56,1.713,0.26,123.3
MTU1,05/11/2015 21:20:55,1.701,0.26,123.3
MTU1,05/11/2015 21:20:54,1.682,0.26,123.1
MTU1,05/11/2015 21:20:53,3.235,0.49,122.4
MTU1,05/11/2015 21:20:52,1.568,0.24,123.4
MTU1,05/11/2015 21:20:51,1.570,0.24,123.4
MTU1,05/11/2015 21:20:50,1.566,0.24,123.3
MTU1,05/11/2015 21:20:49,1.565,0.24,123.2
MTU1,05/11/2015 21:20:48,1.567,0.24,123.3
MTU1,05/11/2015 21:20:47,1.571,0.24,123.4
MTU1,05/11/2015 21:20:46,1.569,0.24,123.4
MTU1,05/11/2015 21:20:45,1.565,0.24,123.2
MTU1,05/11/2015 21:20:44,1.564,0.24,123.2
MTU1,05/11/2015 21:20:43,1.567,0.24,123.3
MTU1,05/11/2015 21:20:42,1.567,0.24,123.3
MTU1,05/11/2015 21:20:41,1.567,0.24,123.3
MTU1,05/11/2015 21:20:40,1.564,0.24,123.2
MTU1,05/11/2015 21:20:39,1.564,0.24,123.2
MTU1,05/11/2015 21:20:38,1.567,0.24,123.3
MTU1,05/11/2015 21:20:37,1.567,0.24,123.3
MTU1,05/11/2015 21:20:36,1.569,0.24,123.4
MTU1,05/11/2015 21:20:37,1.569,0.24,123.4
MTU1,05/11/2015 21:20:36,1.565,0.24,123.3
MTU1,05/11/2015 21:20:35,1.563,0.24,123.2
MTU1,05/11/2015 21:20:34,1.565,0.24,123.2
MTU1,05/11/2015 21:20:33,1.568,0.24,123.3
MTU1,05/11/2015 21:20:32,1.569,0.24,123.4
MTU1,05/11/2015 21:20:31,1.565,0.24,123.2
MTU1,05/11/2015 21:20:30,1.564,0.24,123.2
MTU1,05/11/2015 21:20:29,1.565,0.24,123.2
MTU1,05/11/2015 21:20:28,1.565,0.24,123.2
